actor,return
Mike Birbiglia,6.89385602753663
Jordan Ladd,6.891545529725491
Valerie Perrine,6.890755606546416
Margaret Whitton,6.88837668560606
Haley Joel Osment,6.887416923914142
Clare Higgins,6.887414488888889
Steven Waddington,6.876970663809524
Ellen Page,6.874388780422168
Lloyd Bridges,6.870065841208792
Esther Rolle,6.86069221547619
Vernon Dobtcheff,6.858066890684051
Deborah Kerr,6.856251460506161
Robert Pattinson,6.849152740772669
George Segal,6.845475406908272
Nicholas Campbell,6.843773751055195
Mona Marshall,6.8394124824925955
Charles Napier,6.835775339747016
Orson Welles,6.835267395523182
Michael Stahl-David,6.83056104
Billy Burke,6.828834505017166
Richard Portnow,6.816767965334496
Kouichi Yamadera,6.814068766183575
Archie Hahn,6.8107597166666665
Prakash Raj,6.805242382074802
Bert Remsen,6.801791541666667
Nathaniel Parker,6.800762933333334
Rip Taylor,6.794972804678363
Richard Reid,6.794480207936507
Jan Rabson,6.794232076319803
Sid Haig,6.793601013293651
KaDee Strickland,6.790152223095238
Eddie 'Piolin' Sotelo,6.789665574074074
David Schneider,6.78824246775641
Lee Grant,6.786180604313725
Khandi Alexander,6.785518867908904
Michael Jeffers,6.7824615
Sailor Vincent,6.7824615
Chang Chen,6.774122491961805
Leonor Watling,6.773008052523336
Nathalie Baye,6.771429076923077
Corey Feldman,6.765245443219851
Joe Manganiello,6.758629146637665
Paul Freeman,6.757809507936509
Tony Jay,6.749183439761905
Rose Byrne,6.747017759895313
Lawrence Dobkin,6.746848290598291
Clement von Franckenstein,6.7272979546851
Ava Gardner,6.721186374741201
Colin Firth,6.717631020507414
Amanda Plummer,6.717585860250126
Tara Strong,6.716639595403629
Jack Wallace,6.716288884722222
Sara Stewart,6.712315825833333
John Crawford,6.7098675738095235
Judith Anderson,6.709523179487179
Daniel Raymont,6.704742922714785
Jill Eikenberry,6.7007988733823245
John Philbin,6.6999877125
Tony Roberts,6.699555322395833
June Lockhart,6.694526750892857
Paul Winfield,6.694024345093795
Nancy Fish,6.691710992319534
Matt Bomer,6.681346437316602
Anna Levine,6.670962662829296
Stockard Channing,6.670289207542736
Booboo Stewart,6.661501401715686
Eli Roth,6.656396775145548
Jamel Debbouze,6.64929963908046
James Murtaugh,6.647013396276547
James Phelps,6.646340952435898
Bonnie Wright,6.646340952435898
Josh Herdman,6.646340952435898
Rupert Grint,6.646340952435898
Devon Murray,6.646340952435898
Oliver Phelps,6.646340952435898
Damon Wayans,6.643747741195402
John Mills,6.643283296717172
Carmen Maura,6.634363517081223
Scott Bakula,6.633684554133729
Gina Carano,6.627393281952774
Geoffrey Arend,6.624598497808219
Michael Pataki,6.623225958064515
Eugenio Derbez,6.61831906040492
Kaitlyn Dever,6.613594871428572
Jennifer Ehle,6.604864394753087
Michael Moore,6.60235051111111
Richard Kiel,6.5998723962443435
Luenell,6.598405710714285
Phil Proctor,6.595393676138974
Lena Endre,6.594727432692308
Kevyn Major Howard,6.589333707756685
Brian Tochi,6.588524551763669
Keir O'Donnell,6.586781939983839
Rosanna Arquette,6.580591362929013
Nadim Sawalha,6.568672979285713
Lane Smith,6.5682262620927325
Tim Parati,6.559232154999999
Jenny Slate,6.5584311442673995
Suzy Amis,6.5577161366666665
Joe Pesci,6.546771978656411
Harry Melling,6.5452167849641025
Madhavan,6.533924304391433
Ernest Borgnine,6.533384659587252
Eddie Deezen,6.528821434081299
George Lucas,6.524271714879899
Olympia Dukakis,6.520953055084586
James Edwards,6.519885736111111
Wayne Knight,6.518933086410513
Len Lesser,6.51675563063063
Jack Angel,6.516166932139066
Gina McKee,6.486454326190476
Kimberly Elise,6.478733118759727
Donald Fullilove,6.478225106054684
Danny Glover,6.474332332745192
Peter Gallagher,6.472580528663649
Trey Wilson,6.47192407047619
Lori Alan,6.470892944932941
Frank McRae,6.465381812214052
John W. Iwanonkiw,6.464882342526316
Kathleen Freeman,6.4618786378526005
Alex Meraz,6.458667781362045
Richard Moll,6.455498263768116
Reg E. Cathey,6.454164109661399
Colin Blakely,6.454048801282051
Patrick Magee,6.454040076298702
John Dierkes,6.451612903225806
Jack Warden,6.449969176313557
Zhang Ziyi,6.438402479451428
Annie McEnroe,6.437256761904762
Jamie Waylett,6.436250691247864
Javier Botet,6.43613094453763
Randy Quaid,6.427486682145403
Donald Douglas,6.426182904935065
Ryan Guzman,6.4259817186868675
Damien Leake,6.4248613646115285
Clint Howard,6.421582582244752
Gemma Jones,6.415505644798701
Jim Varney,6.413071903888889
Monique Gabrielle,6.4059911666666665
Kimmy Robertson,6.400488201875
Amin Joseph,6.399998969659065
Stefanie Scott,6.399166332323233
Salman Khan,6.397153623705893
Sachin Khedekar,6.396525954236182
Ethan Suplee,6.392679203387904
Henry Winkler,6.392003413280319
Gia Mantegna,6.389096169169169
Tom Everett,6.387104389060776
Jeris Poindexter,6.384642152916667
Elisha Cook Jr.,6.370672554041926
Sam Harris,6.3629512792
Kevin Nash,6.356513973316035
Bud Cort,6.344848104440476
Ian Nelson,6.3446928732692305
Steve Vinovich,6.339594980952381
Sergei Makovetsky,6.336861666666667
Alyson Hannigan,6.329993815541125
Doug Bradley,6.31750355
Jeff Corey,6.316212145634921
Tom Wilkinson,6.3144314560091255
Paul Newman,6.31397867787589
Tuppence Middleton,6.313671264460747
Paul Reiser,6.311608209960401
Agustín Almodóvar,6.30933872991477
Geraldine Somerville,6.30805150437296
Joel Murray,6.306660884166666
Cary Grant,6.306589333333334
Vernon Wells,6.302283849999999
Keegan Connor Tracy,6.298790276923077
Adam Devine,6.298515629281328
Dick O'Neill,6.297300735294118
Michael J. Pollard,6.291414234632035
Robert Hardy,6.290118323550893
Elliot Levey,6.2885052727011495
Gael García Bernal,6.287594948000001
Casey Siemaszko,6.282836886176981
Michael Dudikoff,6.282287212418301
Jacob Latimore,6.277612453224401
Colleen Camp,6.274616881067299
Robert Brown,6.27046275905303
Natalie Wood,6.2671363541666665
Tracey Walter,6.266097070550619
Mike Mazurki,6.26298789200505
Warren Oates,6.262657546753247
George Touliatos,6.257783874871795
Alison Folland,6.256438636851851
Robert Pastorelli,6.252572663361921
Matt Clark,6.2429193646013985
Bibi Besch,6.241151515151515
Donald Trump,6.239914859416972
Tony Todd,6.224845791522526
James Dime,6.2229909482053145
Ray McKinnon,6.222930552377682
Karen Black,6.216545193795787
Lea Thompson,6.21389142807744
Akio Ohtsuka,6.206674261775362
Jeanne Tripplehorn,6.20339160085034
George Newbern,6.203057181818182
Eleanor Matsuura,6.202599577740492
Evan Peters,6.198289471546282
William Holden,6.193008739702197
Martin Scorsese,6.189142051326295
Oliver Muirhead,6.1878709796231535
Ian Bohen,6.185854897250361
Catherine Keener,6.182560821970808
Penelope Wilton,6.181517980908693
Gary Busey,6.178526663724699
Johnny Lever,6.175037707390649
Lauren German,6.170241930637645
Richard Strange,6.1658781305
Hannibal Buress,6.1654877003510355
Daniel Baldwin,6.165204717857143
Anthony Quayle,6.163723555555556
Stanley Adams,6.1634475
Fred Dalton Thompson,6.161466031481481
Taylor Lautner,6.159975011655832
Nonna Grishaeva,6.15684
Teresa Ganzel,6.155301499
Mena Suvari,6.145449530325113
Afemo Omilami,6.142777555182815
James Arnold Taylor,6.141830117990697
Irrfan Khan,6.13394140425417
Joan Fontaine,6.133333333333334
Rose Abdoo,6.131396013782052
Lauren Miller,6.125725812719298
Richard Edson,6.124309096635698
Nicholas Farrell,6.123202494383117
Eric Johnson,6.121201025757576
Park Overall,6.1183397
Eddie Kaye Thomas,6.116547477294183
Roberta Maxwell,6.116355616739511
Hugh Grant,6.113115556115814
Rimi Sen,6.1089285
Helen McCrory,6.106741578308483
Afshan Azad,6.103323750666666
Jessie Cave,6.09635342
Warren Clarke,6.095377548821549
Michael Nyqvist,6.095135003482381
Larry Hankin,6.094387612063492
Sonny Landham,6.092823454276999
Cung Le,6.088792103312922
Sheb Wooley,6.0848966179512844
Philip Stone,6.084336681590339
Pamela Reed,6.082517434814815
Yolande Moreau,6.081669750937951
Wallace Merck,6.0807018675324676
Brad William Henke,6.078219364604508
Chris Sarandon,6.078109637231559
John Mitchum,6.077466706981982
Peter Facinelli,6.076425231950382
Harvey Keitel,6.076291661848872
Sally Field,6.071098546144525
Hank Garrett,6.064850309523809
Sebastian Stan,6.060569645550139
Victor McGuire,6.054857199239696
David Caruso,6.051258917948718
Will Poulter,6.042867052615756
Nicholas Jones,6.041728859999999
Morena Baccarin,6.041411658443855
Paul Jarrett,6.040872267433155
Heather Langenkamp,6.03814619176274
Stephen Root,6.037008820686397
Barry Humphries,6.029327934638299
Joe Seneca,6.024280041666667
Rosie O'Donnell,6.024142538294842
Tamanna Bhatia,6.017313145583596
Charlotte Rampling,6.01585902445677
Affion Crockett,6.012731707018716
Begonya Plaza,6.011177929761905
Graham Curry,6.010127763008404
Allison Janney,6.005819438395535
Rainn Wilson,6.002905766945971
Paul Benjamin,5.997682892307692
Maksim Vitorgan,5.994942
Jodi Long,5.993156324675325
Eric Balfour,5.986944841697994
Andie MacDowell,5.977896936362156
Alexis Knapp,5.97435332650836
Eddie J. Fernandez,5.971752191791833
Robert Duvall,5.968842306887763
James Duval,5.968559096239315
"Harry Carey, Jr.",5.967389177840909
Kellan Lutz,5.963279516014833
Tony Curtis,5.963230910589855
Ferdy Mayne,5.956273448773449
Peter Capaldi,5.9512307792929295
Barbra Streisand,5.9480786631696425
Ned Dennehy,5.945185702539683
Sasha Spielberg,5.94166601924067
Diane Baker,5.9409609667733
Alanna Ubach,5.9401877673611105
Elizabeth Mitchell,5.939187292700579
Janet McTeer,5.9386133385918
Estelle Getty,5.9383171553884715
Nicholas Guest,5.9377911856147705
Eugenia Kuzmina,5.937042865057545
Anna Faris,5.936097970971186
Alexandra Powers,5.933484880703191
Ronald Pickup,5.932605476018141
Gary Lewis,5.929497124303563
Christopher Lloyd,5.927000837161654
Elizabeth Olsen,5.922831418441149
Felton Perry,5.9217431945404595
Ron White,5.9214822357142864
Jason Lee,5.920746216216153
Rob Morrow,5.915137168055556
Mark Williams,5.911936877435897
Robert Webber,5.908730158730159
Daniel Cudmore,5.907323790814553
Sybil Azur,5.904439417301587
Thomas F. Wilson,5.904227258123509
Laura Dern,5.897061452470416
Madison Arnold,5.895691456060606
Geoffrey Blake,5.889376015876716
Jack Palance,5.885743083841224
Tom Courtenay,5.88261657979798
Trevor Morgan,5.882520983479961
Anna Kendrick,5.877570134985812
Barry Dennen,5.875761225350876
Lois Smith,5.8745548481608925
Reni Santoni,5.872828566367688
Luke Kirby,5.872451064685315
Frank Whaley,5.868073262286871
Natalia Tena,5.864317924888889
Edie McClurg,5.862905178876709
Nina Young,5.858168299020202
Robert Vaughn,5.855417474691975
Alexis Bledel,5.852724061269841
Lily Knight,5.852295705098775
Olivia Colman,5.8514247730855855
Will Ryan,5.844797537843593
John Randolph,5.844404495337365
Gary Sievers,5.8339459971166665
Tommy Bush,5.831379640596372
Peter Sellers,5.828087577777777
Uday Chopra,5.825389581818182
Temuera Morrison,5.817321147432119
Sherry Lynn,5.816013791532999
William O'Leary,5.8114454556593405
Walter Pidgeon,5.803747545454545
London Hall,5.802038043766561
Aldis Hodge,5.79985805186508
Bryce Romero,5.795658262174116
Barbara Garrick,5.788179560889356
Linda Cardellini,5.784825245132275
Nina Foch,5.781987179487179
Celia Imrie,5.7783608133853805
Irene Olga López,5.7660201296216735
James Saito,5.763682557893345
Jake Hoffman,5.763582830510822
Charlie Adler,5.761535941597768
Archie Panjabi,5.761427978504666
Mikhail Efremov,5.760468339682539
Kenneth Tsang,5.757103377917834
Ray Spiker,5.754133975806452
Catherine Dyer,5.751572925040337
Adam Wylie,5.750914266666666
Michael Murphy,5.750817976292192
Jack Nicholson,5.748189203972616
Terry Kiser,5.747705771978022
Marius Weyers,5.747439856363637
Ian Holm,5.743089910721935
Monica Keena,5.740923405916753
Brian Huskey,5.74077211402381
Lou Taylor Pucci,5.737820705882353
Jane Levy,5.734517526311858
Tom Berenger,5.733645862819842
Ava Acres,5.731214477360553
Robert Shaye,5.729903092207793
Tom Dugan,5.729862123333334
Keke Palmer,5.729509576111111
Joseph Ruskin,5.726655336106812
Finlay Currie,5.717424242424242
Patrick McDade,5.714997087687931
Warwick Davis,5.7147648841588214
Andrew Stanton,5.713710016059889
William Mapother,5.709171846634654
Bruce Kirby,5.7051134888278385
Woodrow Parfrey,5.703451909204463
Phoebe Cates,5.7028673144503665
Rain,5.70160594537037
Louis C.K.,5.697571743297726
Adam Buxton,5.694545295555556
Lupita Nyong'o,5.692442285986394
Robert Englund,5.6883749818392255
Alan Tilvern,5.687900973160173
Max Gail,5.684752662499999
Charlton Heston,5.684405389127821
Kelly Jo Minter,5.679797101102941
John Cygan,5.6704953268716825
Harry Guardino,5.668908609622129
William Melling,5.6660331699999995
Forest Whitaker,5.661177080070853
Allen Garfield,5.660730255474895
Michelle Yeoh,5.6590963933845035
Jack Gordon,5.6579499008794
Leo Bill,5.655676921954843
Kristy Swanson,5.651476210994367
Franco Columbu,5.646021766203703
Mickie McGowan,5.642817168281689
Fred Graham,5.64
André Holland,5.639097323888889
Angela Curran,5.638420403703704
Julia Deakin,5.638390255555556
Albert Finney,5.629901453408275
Daniel Kash,5.627023923444922
Callie Hernandez,5.627015834726407
John Candy,5.626671765332091
Skeet Ulrich,5.625876644240363
Billy J. Mitchell,5.62539859484326
Bradley Gregg,5.622137721365108
Yeardley Smith,5.619634360251323
Jane McNeill,5.618303308754406
Bree Turner,5.616319252270382
Derek Jacobi,5.6117047696065185
Corey Burton,5.608946675398791
Mila Kunis,5.608127911145364
Elizabeth Peña,5.607082175956544
Rita Moreno,5.604551359792311
Roberto Benigni,5.603867228921569
Liv Tyler,5.603781369965133
Rick Overton,5.602076439751889
Toshishiro Obata,5.6007888582846
Vanessa Kirby,5.599923154352053
Patti LuPone,5.590663825952381
Sarah Michelle Gellar,5.589982622691514
Robert Peters,5.586907220683761
Bronson Pinchot,5.5859456308854485
John Kassir,5.584326534265734
Buck Kartalian,5.581878201149426
Albert Brooks,5.5818035909222
Ray Romano,5.5744604926849615
Joe Alaskey,5.572750544621212
Guy Henry,5.571854473138889
Jake Johnson,5.5666364497986285
William Shatner,5.5665427122049085
Laraine Newman,5.5663039822746505
Matt McCoy,5.565350553113553
Anthony J. Sacco,5.563991532360497
Christina Milian,5.559381298078504
Harland Williams,5.558765696299059
Danny Mann,5.558561877589381
Olivia d'Abo,5.555555555555555
Meagan Good,5.554004771335922
Maribel Verdú,5.552675147368421
Roshan Seth,5.547666476274109
Frank Mills,5.5472913733333336
Steve Park,5.546114446391069
Jodie Foster,5.543842501108265
Matt Lucas,5.5423819439755775
Tego Calderón,5.5410773588080495
Katie Lowes,5.540677342060606
Jack Gwillim,5.539602908974359
Mary Stuart Masterson,5.538277644318182
Larenz Tate,5.536404879542124
Adam Pally,5.53622093458653
Meagen Fay,5.535066266137566
Joey King,5.534368351350396
Ele Keats,5.5332316136656745
Richard Graham,5.530310788974359
John Huston,5.528277058222223
Rene Auberjonois,5.527899320622058
Douglas Wilmer,5.527790925484964
Floyd Red Crow Westerman,5.526764453064479
Anushka Shetty,5.526155348370962
William Prince,5.518421624401914
Nelson Bonilla,5.516429843426912
Peter Andersson,5.515138709935898
Shawn Fogarty,5.514465194649572
Alexander Gould,5.514373425638297
Robert Redford,5.513515030087239
Silas Carson,5.513088777436835
Robert Wisdom,5.511685640911859
Tony Jaa,5.509183477364981
Lisa Loven Kongsli,5.507251322147651
Clea Lewis,5.506100286421066
John Cho,5.5042837677439715
Elisabeth Shue,5.501946903176714
Peter McRobbie,5.500588013471159
Charlie Chaplin,5.5
Hank Mann,5.5
Shelley Long,5.4999651
Marianne Muellerleile,5.499744947916667
Rani Mukerji,5.499707241022535
Gailard Sartain,5.495786117183517
Sondra Locke,5.490642516380016
Ben Affleck,5.488502865843517
William Smith,5.487576713492063
Ralf Moeller,5.484917512402373
Mahershala Ali,5.4799015331145835
Gaby Hoffmann,5.478738030952381
Paula Malcomson,5.473174815840811
Lili Taylor,5.470661702872482
Katie Leung,5.469554134814815
Fiona Shaw,5.469118740783023
M. Emmet Walsh,5.463457313333253
Tom Quinn,5.460611325277777
Billy Zane,5.459820231095865
Max von Sydow,5.457386869848394
Mary Ellen Trainor,5.4566483862603254
Joseph Mazzello,5.456091785696009
Megumi Hayashibara,5.454822066666667
Edmond O'Brien,5.452013685239492
Maury Chaykin,5.449153302226484
Jim Parsons,5.446831588370371
Navid Negahban,5.444502851648352
Anthony Edwards,5.444421461683576
Jayne Brook,5.443867820370371
Jun Ji-hyun,5.440578888888889
Donald Sutherland,5.439714747297404
Sven-Ole Thorsen,5.43678084595614
Catalina Sandino Moreno,5.436142536764706
Pavan Malhotra,5.434782608695652
Joel David Moore,5.433399700554551
Daniel Radcliffe,5.432121690046741
Joe Ranft,5.4306142549560965
Helen Slater,5.429696907319223
Harriet Walter,5.425752585016697
Robert Ryan,5.424760461473981
Keira Knightley,5.42433117917917
Jacqueline Bisset,5.419399864545454
Vipin Sharma,5.415705128205128
Ele Bardha,5.415039388
Sandra Oh,5.413016603418062
Alfre Woodard,5.412143362689078
Seann William Scott,5.409498423467529
Jess Harnell,5.409484683091516
Vivica A. Fox,5.408593008392845
Karl Malden,5.408333333333333
Tony Leung Chiu-Wai,5.406535216060478
Tyra Ferrell,5.406096565934066
Steven Berkoff,5.405362280470328
Jamie Campbell Bower,5.402770463679013
Bill Hunter,5.400715422947354
John Pankow,5.399638183333333
Wolf Kahler,5.3983244943697075
Rosanna DeSoto,5.391388854700854
Oz Perkins,5.386711194722222
Sandra Bullock,5.384428368881984
Andrew Howard,5.384335901064815
Sharon Conley,5.379828817336226
Jaden Smith,5.378276203898602
Jeremy Fitzgerald,5.377365293987973
George Kennedy,5.3755628441996635
Elliott Gould,5.375200601138772
Seth MacFarlane,5.37464052866013
James DuMont,5.3714082801448555
George Harris,5.370205885571997
Dick Van Dyke,5.369679028516184
Larry Brandenburg,5.368029861493506
Harold Ramis,5.365621861089113
Steve Coogan,5.364809651959577
Marc McClure,5.360675039634944
John Ratzenberger,5.359651730416108
Michael Cassidy,5.358074897190477
Geoffrey Palmer,5.3575756505050505
Julie Hagerty,5.352756549166667
Castulo Guerra,5.3524929486215544
Anne Haney,5.346830484444444
Dato Bakhtadze,5.345114564923077
William Bassett,5.3449675
Curt Clendenin,5.3413378158229845
Michael Wildman,5.3366838280952384
